"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNOG00000021099",155.583387117182,0.00279796100896713,0.168873197224193,0.0165684137859521,0.986780923245901,0.994176747910052
"ENSRNOG00000021100",17.3713697330069,0.498622352089156,0.416187986206028,1.19807002752434,0.230889756093891,0.491421420608525
"ENSRNOG00000021101",54.2058497412756,0.541163579789485,0.282617707135985,1.91482545546624,0.0555147669909283,0.20713976799507
"ENSRNOG00000021105",141.045404897433,-0.052225866135528,0.236022675291803,-0.221274782479943,0.8248784839985,0.927101722965689
"ENSRNOG00000021110",176.280896961239,-0.721650051310309,0.146712259666965,-4.91881219025898,8.70709611058143e-07,4.72134358837622e-05
"ENSRNOG00000060538",1143.48615113988,-0.218395193140515,0.0709943491713244,-3.0762334705468,0.00209633628274667,0.0216564372719667
"ENSRNOG00000021116",2.13816936654984,0.557290787764298,1.21732278157471,0.457800343671704,0.647095888879382,NA
"ENSRNOG00000021120",332.052722496414,-0.464687815755982,0.102050770687274,-4.55349638838082,5.27615778293288e-06,0.00019590154545628
"ENSRNOG00000021131",478.236177697593,-0.241163227028674,0.12808237544707,-1.88287597092807,0.059717178347067,0.216427780790571
"ENSRNOG00000021134",5.64088595937311,0.647943629054363,0.752368327195995,0.861205350668052,0.389124953645041,NA
"ENSRNOG00000021138",1191.04254197847,-0.119001297595848,0.131720875415689,-0.903435368314242,0.36629487594364,0.62875030926643
"ENSRNOG00000021143",1759.90411375441,0.0702718593795371,0.0754661087048689,0.931171098994314,0.351765065207619,0.615785489552021
"ENSRNOG00000052421",385.756179401576,0.383047978386356,0.132470527188284,2.89157132923551,0.00383320567594211,0.0336674733342145
"ENSRNOG00000031174",585.271598817293,0.0580823594127213,0.133347176413939,0.435572473108997,0.663146946246771,0.841034702330338
"ENSRNOG00000021155",11.1594767364732,0.213517765578963,0.480400296321584,0.4444580222241,0.656711471927135,0.836646007775627
"ENSRNOG00000047620",1380.7538473678,-0.329630747841011,0.0967688456255547,-3.40637263687645,0.000658322582665045,0.00907194804024625
"ENSRNOG00000058028",1.18736960315044,-2.82293384538021,1.63176327422944,-1.7299898152894,0.0836320948970552,NA
"ENSRNOG00000048617",1843.1782439074,0.118869380061575,0.089924271099832,1.32188316466428,0.186207059288104,0.435774449429673
"ENSRNOG00000049706",14.2252161100562,0.755901934921894,0.49310404297831,1.53294613111729,0.125289128262249,0.344618855604149
"ENSRNOG00000049385",30.1502946733547,0.948349613841858,0.31557621127654,3.00513657225835,0.0026546162416407,0.0257591068661698
"ENSRNOG00000021166",45.0622965520558,0.136381696600335,0.307507636345008,0.443506698634703,0.657399275103273,0.837066736351085
"ENSRNOG00000057194",1043.18098677426,0.141869433167611,0.0762304910970974,1.86105889029243,0.062735860791505,0.223531768661758
"ENSRNOG00000054294",843.159135003274,0.204837043107926,0.135532879325563,1.51134576441697,0.13070037976031,0.353101871995789
"ENSRNOG00000025629",776.798498412677,-0.24151169715394,0.11416328504462,-2.1154935849958,0.0343879011045033,0.152664902501714
"ENSRNOG00000024845",602.476822670634,-0.090361438922961,0.123476741753496,-0.731809388875477,0.46428491764235,0.71003330909534
"ENSRNOG00000042717",56.242612155735,0.184230284936245,0.374854814256204,0.491471038732155,0.62309333087872,0.816630303160805
"ENSRNOG00000023816",1926.15538260095,0.0749918819802878,0.0768424230203101,0.975917716187409,0.329105242027096,0.595613419785899
"ENSRNOG00000023162",107.448505521453,0.171665268974036,0.210649388737603,0.814933620281577,0.415110307369716,0.671982211674289
"ENSRNOG00000021168",4120.76648213406,-0.340572949247987,0.10980482231798,-3.10162105869754,0.00192464158806005,0.0203534868776322
"ENSRNOG00000021170",132.442892295321,-0.278324693063839,0.240138018891752,-1.15901969354257,0.246448157751146,0.509302435940787
"ENSRNOG00000021173",657.130859871617,-0.268126638405965,0.120944707031449,-2.21693569720454,0.0266274859641206,0.128497598380054
"ENSRNOG00000042068",602.17618613439,0.117279698278183,0.127186758073113,0.922106200794628,0.356473182882663,0.620458637524041
"ENSRNOG00000021176",943.260150096419,-0.25347484297733,0.0895942580044405,-2.82914160598068,0.00466730426377646,0.0388583785908494
"ENSRNOG00000021181",1033.95402408718,-0.229779571292861,0.0904622697549206,-2.54005976099624,0.011083352895696,0.0706598644307473
"ENSRNOG00000058604",16.2146285942057,0.622769600959031,0.397675839531039,1.56602322558352,0.117343179940873,0.33140664507757
"ENSRNOG00000021182",1535.08768155142,0.0841221866333763,0.0832807677193965,1.01010340006488,0.312445753431201,0.578846067049679
"ENSRNOG00000021185",195.283932615884,-0.333231318988068,0.136862264105421,-2.43479326581496,0.0149003000394207,0.0868955285709076
"ENSRNOG00000048317",2.09636359071877,2.15994306739956,1.43984612962356,1.50012075801757,0.133583124794471,NA
"ENSRNOG00000045753",43.2404826529115,-0.278410270701832,0.277371389739981,-1.00374545104607,0.315501323311415,0.582092466991513
"ENSRNOG00000028975",19.5939355950301,-0.698662806655518,0.40770158473406,-1.71366222947416,0.0865907775021904,0.273723469431362
"ENSRNOG00000047898",23.8439340249531,-0.624493597184169,0.357894748283348,-1.74490852458598,0.0810007932627518,0.261885894504609
"ENSRNOG00000052555",23.601453371441,-0.600141447831533,0.356370784003273,-1.6840366123448,0.0921745932574007,0.283525090785272
"ENSRNOG00000053081",20.4275359500723,-0.683744662953862,0.410489170038471,-1.66568258765458,0.0957766518887508,0.290776536501913
"ENSRNOG00000032224",2.38122794887604,-1.07107068521057,1.19863354202113,-0.893576433214555,0.371548560238067,NA
"ENSRNOG00000060366",18.0683495330444,-0.654796024342828,0.389780150922856,-1.67991115707794,0.0929746026996231,0.285004504763116
"ENSRNOG00000059093",6.94281412335892,-1.05886680384589,0.663984565197175,-1.59471599092285,0.110775760487116,0.319453228020765
"ENSRNOG00000021200",1.90171719324065,-0.893682173247266,1.27228118028914,-0.702425051232908,0.482414127057537,NA
"ENSRNOG00000021201",1681.3727376845,-0.0532637666104279,0.475087481593101,-0.112113597335421,0.91073333628431,0.961846890939114
"ENSRNOG00000021209",212.306801090958,-0.0218081722822408,0.135007704001947,-0.161532798764775,0.871673780862793,0.94546537533026
"ENSRNOG00000033741",7.19436055398999,1.64328649732646,0.710579161140429,2.31260158922913,0.0207445540789664,0.108145141861718
"ENSRNOG00000021213",883.15277736284,-0.290083616594433,0.132903831218898,-2.18265804630308,0.0290610016676485,0.136294123324555
"ENSRNOG00000021215",1012.09410785761,-0.194566856693277,0.0945603595378968,-2.05759429896521,0.0396290943805339,0.166798067423167
"ENSRNOG00000021216",397.820402955297,-0.114555837883185,0.124070988676904,-0.92330881783736,0.355846293943387,0.620121243261402
"ENSRNOG00000056349",1.59821148177794,0.27514326029671,1.22020377215644,0.22548959983172,0.821598415191119,NA
"ENSRNOG00000021217",1.22998981498132,-1.26327585266682,1.58970129778395,-0.794662402570741,0.426809908255481,NA
"ENSRNOG00000025108",16.3321374569145,0.678908608362145,0.421308805614659,1.61142753086223,0.107086570662625,0.31289873521518
"ENSRNOG00000021218",1031.63393286615,-0.328870583946759,0.0697921367396676,-4.71214379312504,2.45124309486148e-06,0.000106307502351033
"ENSRNOG00000037217",16.3972806464129,0.262989408880245,0.417368941916027,0.630112551434547,0.528620948270507,0.757252874298266
"ENSRNOG00000033560",710.132772170237,0.0579601737876938,0.100965331363777,0.574060155152303,0.565927095071238,0.78022413670012
"ENSRNOG00000058027",2.37465930653121,1.12593002229635,1.26114599144289,0.892783254227504,0.37197325573332,NA
"ENSRNOG00000000098",1646.29518009544,-0.125949657086933,0.0850068677546319,-1.4816409592985,0.138435854402282,0.365619528398135
"ENSRNOG00000000097",2.98972209446208,2.33599869675448,1.04386321730913,2.23783984148442,0.0252315012390492,NA
"ENSRNOG00000000096",308.289605322088,-0.146772992121372,0.13891983975827,-1.05653009949311,0.290726096808775,0.557489296387418
"ENSRNOG00000000095",791.780765160048,-0.121532932298248,0.128069877197204,-0.948957982610615,0.342641982581631,0.607585374531135
"ENSRNOG00000015544",6674.96503101541,-0.403022277696583,0.142903004606513,-2.82025055250808,0.00479861656783994,0.0395209261858199
"ENSRNOG00000017494",161.43270249755,-0.376781608184567,0.164336529142386,-2.29274410352254,0.0218627417933442,0.112013359269138
"ENSRNOG00000017516",1073.29807790091,0.141855705645579,0.0998497204372236,1.4206920662814,0.155406299985042,0.391831325182277
"ENSRNOG00000030747",1826.23198564097,0.145327578189169,0.112123090084987,1.29614317692291,0.19492616196699,0.448488348866452
"ENSRNOG00000017669",1155.24021375899,0.162962306052474,0.109450067339952,1.48891919404958,0.136508648548392,0.36235279441634
"ENSRNOG00000018076",40.6047625277651,0.417293002049894,0.289831810852624,1.43977640281205,0.149930669354325,0.383566185942466
"ENSRNOG00000018166",164.417231238836,-0.256464095370035,0.179625021958041,-1.42777488667444,0.153356663427806,0.388618782934506
"ENSRNOG00000018220",2212.87642699442,-0.0335321007571628,0.111036355558291,-0.301992087083221,0.762658095105538,0.896487795670926
"ENSRNOG00000018673",2595.63513161516,-0.167715676448624,0.0881156400129589,-1.90335877290295,0.0569937466755279,0.209867298140306
"ENSRNOG00000018835",310.820417257007,0.550807777417818,0.170430971221586,3.23185259973484,0.00122990481016875,0.0145916675368927
"ENSRNOG00000019120",5.18537260962741,1.50622668604034,0.843881763024727,1.7848788207504,0.0742809746998702,NA
"ENSRNOG00000048181",19.8935573324663,-0.226917738402797,0.380674367462847,-0.596094084072902,0.551112376061863,0.770635041031299
"ENSRNOG00000049090",19.2855488378352,-0.254785882700062,0.383037812421057,-0.665171621281051,0.50594072944089,0.742000186945603
"ENSRNOG00000019508",361.073947153133,0.26096376730423,0.147147148446828,1.77348844377048,0.0761478051181504,0.251180195056695
"ENSRNOG00000019565",57.3832808809218,0.1952718219051,0.243494227085378,0.801956679805106,0.422578017494054,0.678215664453797
"ENSRNOG00000019670",874.700570452462,0.213107716321765,0.0949594868886015,2.24419616516847,0.0248197826725406,0.12192590744507
"ENSRNOG00000019754",354.92869079779,-0.0760682988652384,0.116568498781666,-0.652563082310215,0.514037992298723,0.747738931995184
"ENSRNOG00000015222",608.130764350509,-0.467188559400361,0.1626559520103,-2.87225000761593,0.00407560397522278,0.0351859704194049
"ENSRNOG00000015226",1777.00063631858,-0.307978242244473,0.205193882801056,-1.50091337051734,0.133377969464117,0.357085635155237
"ENSRNOG00000061190",2.2200317578073,-0.641797957276697,1.12255875314373,-0.571727720691092,0.567506451306982,NA
"ENSRNOG00000054483",8.69062904119121,1.76817831526692,0.58631684177418,3.01573857219666,0.00256354180513639,0.0250343804863109
"ENSRNOG00000015279",23.110986408776,0.501931858725406,0.421622674318735,1.19047643615571,0.23385918618535,0.494828702997176
"ENSRNOG00000015347",77.0401071223914,-0.295307081855695,0.185631686870278,-1.59082259518581,0.111649506389252,0.320765856053443
"ENSRNOG00000057761",431.396108485769,-0.210572546065857,0.113337746595577,-1.85792070506962,0.0631802756354022,0.224486585353116
"ENSRNOG00000037190",3.89981682680798,0.42530566277173,0.975300006333318,0.436076755880157,0.662781041056781,NA
"ENSRNOG00000015655",1160.66359052015,-0.465493556310034,0.22996421634092,-2.02419995474402,0.0429495822476826,0.175620643090419
"ENSRNOG00000023851",501.146535909017,0.584342407782229,0.161267120786609,3.62344416476214,0.000290705981156314,0.00482476615283036
"ENSRNOG00000030019",14809.7386075295,0.242164495069615,0.09082568484393,2.6662556465799,0.00767013422901237,0.0546079036107744
"ENSRNOG00000053048",3.57392597102156,0.439790867014504,1.26080807312235,0.348816664796077,0.727226951596543,NA
"ENSRNOG00000061513",4.35238381391212,2.04543619675876,0.928657595980803,2.20257305341746,0.0276248549083862,NA
"ENSRNOG00000016044",7.99553473916333,-0.165349732811337,0.910152770879242,-0.181672503893608,0.855839745565535,0.939116010042354
"ENSRNOG00000033051",582.510117683486,-0.0163537417070273,0.0980337340657621,-0.166817492599609,0.867513654445846,0.9441293175382
"ENSRNOG00000016477",407.708265374224,-0.746241939749425,0.131397369601167,-5.67927609216615,1.35265990862574e-08,1.58011487479927e-06
"ENSRNOG00000016571",2.39797645604874,-1.0675749607589,1.0438604815002,-1.0227180544517,0.30644117248948,NA
"ENSRNOG00000023338",462.191258496211,-0.00702768788179756,0.150441991814653,-0.0467136056697242,0.962741486428166,0.984498567416498
"ENSRNOG00000016793",2.25690332723083,1.05950623785529,1.43854237400378,0.736513749613405,0.461418103057828,NA
"ENSRNOG00000055947",5.93552116849095,-0.322534205323556,0.716332710410606,-0.450257541832311,0.652524749789289,NA
"ENSRNOG00000017502",965.747269363848,0.0429975802566131,0.0942483926492417,0.456215528434893,0.648235000032967,0.831286666990427
"ENSRNOG00000028529",1.93804710504023,-0.120672813555838,1.3913386430594,-0.0867314468392053,0.930884979631476,NA
"ENSRNOG00000061058",7505.93037003154,0.0151426029595414,0.0653977601081451,0.231546201804171,0.816890496610395,0.923759359230443
"ENSRNOG00000023079",637.057117510313,-0.0630043140179529,0.146996238536127,-0.428611743030884,0.668205798224328,0.843786234145572
"ENSRNOG00000018656",1.21845780866624,0.627925106729666,1.4682001132472,0.427683597803906,0.668881493108468,NA
"ENSRNOG00000018716",31.9136245244588,0.0686830098563548,0.287346872978583,0.239024733919669,0.811086403648252,0.921115624125213
"ENSRNOG00000018783",992.137925147846,-0.0627091614651308,0.0849018069499754,-0.738608089955957,0.460145010353644,0.707163373490868
"ENSRNOG00000018946",767.206375491536,-0.0296738714754136,0.157552388659054,-0.188342885360046,0.850607869202158,0.936717266258446
"ENSRNOG00000019163",1.29651536168476,0.82499037255759,1.58500421430888,0.520497273830478,0.602717027502274,NA
"ENSRNOG00000019211",85.7517765146802,-0.103209148350242,0.329298760133957,-0.313421005011549,0.753960827875563,0.891628537665952
"ENSRNOG00000019333",3024.57447636939,-0.0570813053217188,0.107301212596928,-0.531972602547763,0.594744971104398,0.799595784012753
"ENSRNOG00000019367",456.674373449607,0.114937599276427,0.104696742249215,1.0978144764317,0.272285508816958,0.537640569422064
"ENSRNOG00000019455",483.920671585667,-0.0484438791917844,0.0991036650877288,-0.488820258553513,0.624968954214977,0.81757670561208
"ENSRNOG00000037149",1.81215223727366,0.988432522895494,1.23783391780589,0.798517885701122,0.424570018122344,NA
"ENSRNOG00000019671",834.816651956928,0.334134271583564,0.0908703310704677,3.67704472568115,0.000235951682557829,0.00410442411377227
"ENSRNOG00000019785",1599.65642089986,-0.00745543660221033,0.099893444743599,-0.0746338923574668,0.940506007112724,0.97515476082463
"ENSRNOG00000019885",486.572528491816,-0.470139041174981,0.154856699187194,-3.03596191603353,0.00239769647222735,0.0237207938939704
"ENSRNOG00000019957",424.374643604596,0.310405139993194,0.115768832001738,2.6812496474745,0.0073347774096794,0.0531168000683793
"ENSRNOG00000019996",117.865870569859,0.353619935637644,0.204930623784247,1.72555926053267,0.0844267338995351,0.268911396767783
"ENSRNOG00000012481",22.1144522916803,0.0202662564273179,0.413516952502074,0.0490094935762428,0.960911730253066,0.984257975217733
"ENSRNOG00000012630",412.302093575534,0.021418297148598,0.115554992356188,0.185351551775261,0.85295330599214,0.93767943823435
"ENSRNOG00000012946",464.6023014068,-0.270926987456031,0.110299290329245,-2.45628948878375,0.0140380021865285,0.0832738676580553
"ENSRNOG00000013538",2320.64420534679,-0.410960913602448,0.124808817320059,-3.29272340229442,0.000992220352288869,0.0124630754920254
"ENSRNOG00000014002",832.01903977187,0.180431012169773,0.0774421211600233,2.32988210378352,0.0198123831395474,0.105162827807468
"ENSRNOG00000014385",6.91673091237787,-0.193243751110927,0.693805657889392,-0.278527205584903,0.780607683906196,0.906084864923909
"ENSRNOG00000014479",353.445472252654,-0.516757731177127,0.134733178408883,-3.83541557676974,0.000125352159635165,0.00250144270199686
"ENSRNOG00000014686",84.4827725859234,0.269969700719611,0.211665503353573,1.27545441483039,0.202148449132961,0.457397909556257
"ENSRNOG00000015274",565.63882798133,-0.0664461629665162,0.0946824550077365,-0.701779046192739,0.482816968201695,0.724798188919627
"ENSRNOG00000015691",109.671609275041,-0.0487950224263493,0.223769163293398,-0.218059636583487,0.8273826459607,0.928058747920884
"ENSRNOG00000032463",2945.74024785592,-0.191566916676351,0.104235961539722,-1.83781982577432,0.0660889592072004,0.230559828743521
"ENSRNOG00000053044",9.0542962217209,0.203141410041443,0.683160694589668,0.297355236696481,0.766195314794403,0.897617158906225
"ENSRNOG00000048272",1.76028722591072,0.187536386574345,1.54258421608764,0.121572867541703,0.903237302631139,NA
"ENSRNOG00000043375",1.80078381442719,0.620192756159833,1.3389221102131,0.463203013400926,0.643218856474871,NA
"ENSRNOG00000046624",1.50210240792226,-1.61214376577278,1.60308124814214,-1.00565318672472,0.314582429472802,NA
"ENSRNOG00000037118",2.06161484524156,0.0942413706075355,1.22583348455004,0.0768794226910256,0.938719467404724,NA
"ENSRNOG00000016000",4306.96487250112,-0.114268186799583,0.0903823587462888,-1.26427533408753,0.206131219615596,0.461493247985027
"ENSRNOG00000046022",728.389275682198,-0.0125607650438401,0.0851080557767984,-0.147586088404858,0.88266943470576,0.95099099222715
"ENSRNOG00000016394",912.831674821082,-0.0338617739192727,0.0888016128140616,-0.381319357230309,0.702966291792261,0.86341362885452
"ENSRNOG00000049591",1.50210240792226,-1.61214376577278,1.60308124814214,-1.00565318672472,0.314582429472802,NA
"ENSRNOG00000051203",2.18559713027992,0.236983696212346,1.12321678203663,0.210986605615564,0.832897723268969,NA
"ENSRNOG00000046299",3196.48221540665,-0.0673068538509657,0.0843771680983582,-0.797690363019843,0.425050197653211,0.68084068097464
"ENSRNOG00000016842",27.7373550129422,-0.74272887279765,0.334075647432053,-2.22323560099876,0.026199917407799,0.126982086966911
"ENSRNOG00000017695",39.6612458091603,-0.292138727245298,0.268056802568664,-1.08983888655639,0.2757841210148,0.54191033892929
"ENSRNOG00000033162",9.9890024680658,1.00603892711692,0.52500328204621,1.91625264359466,0.05533294549895,0.206903902933331
"ENSRNOG00000017680",194.774819873863,-0.584046110246409,0.180560317432863,-3.23463160981411,0.00121799771455933,0.014487112984754
"ENSRNOG00000017723",502.911230061187,-0.193167183786724,0.113829390749428,-1.6969886469123,0.089698806956593,0.27885336649862
"ENSRNOG00000017744",310.842723196811,-0.108139475768364,0.122756832667995,-0.880924290877034,0.378358799007823,0.64055258882194
"ENSRNOG00000017784",754.686303001798,0.0901528136822691,0.0966573288552763,0.932705411477424,0.350972090089202,0.615315419082732
"ENSRNOG00000017874",2.47978574553491,-0.210914603432826,1.38127145426177,-0.152695983676541,0.878638028184461,NA
"ENSRNOG00000055404",4.78542544488946,-0.36632759846273,0.731778263059809,-0.500599180045322,0.616653239632679,NA
"ENSRNOG00000062002",24.6357463108363,-0.102803781319852,0.360623596745417,-0.285072253306892,0.775588787093438,0.902848089000356
"ENSRNOG00000018285",139.269605946336,0.519362599212391,0.26230933673946,1.97996230583378,0.0477077643944583,0.188767615970361
"ENSRNOG00000018186",478.392402545246,0.276257902001487,0.0912610260188976,3.0271180815377,0.00246897490415518,0.0242678659511331
"ENSRNOG00000018131",26.3285027277473,0.776582625798394,0.385990563910282,2.01192127064251,0.0442282367942533,0.178963496924468
"ENSRNOG00000047499",269.479811042524,-0.299167373636804,0.122296162051639,-2.44625316623168,0.0144349600567436,0.0849977911677814
"ENSRNOG00000060988",5.11019129490685,0.000329012365273231,0.765615890783324,0.000429735549162399,0.999657120650649,NA
"ENSRNOG00000050090",1811.84626143242,0.460144386414858,0.161794328487543,2.84400813499643,0.00445499104625919,0.0375847618377639
"ENSRNOG00000018293",707.503774819008,-0.282596546467215,0.0948769383714499,-2.97855887129104,0.00289607388950401,0.0273140061609837
"ENSRNOG00000018569",4834.96587386919,0.0969802641876977,0.0722918511059738,1.34151031830037,0.17975482190022,0.426524488340117
"ENSRNOG00000018659",90.7852248982685,-0.0577352288211306,0.224068657986433,-0.257667579838972,0.796663468935886,0.914032293688453
"ENSRNOG00000048209",346.137294667614,0.0060757811720695,0.286458845166553,0.0212099618307716,0.983078167679099,0.992753361775156
"ENSRNOG00000049743",239.00384233805,-0.264367667828884,0.215984438485215,-1.22401257091946,0.220947485340733,0.478850936546934
"ENSRNOG00000018937",867.801108682867,0.151669505748013,0.137744590608301,1.10109228303062,0.270856495307642,0.536410105422323
"ENSRNOG00000019017",16.7537167336871,-0.514925345170455,0.41349747647251,-1.24529259419722,0.213024216925733,0.469382727544135
"ENSRNOG00000029726",49.5684873290471,0.235026284619686,0.241070875872332,0.974926082502611,0.329596927128722,0.59593510362862
"ENSRNOG00000019221",156.716914638048,0.247595072175029,0.200155399414942,1.23701420445691,0.216081809249542,0.472486444242412
"ENSRNOG00000019240",2116.76984244776,-0.11502485315735,0.125030974422222,-0.919970860731823,0.357587986816058,0.621177209767635
"ENSRNOG00000019465",1428.09281612042,-0.225628886411506,0.0717133572949716,-3.14626026339066,0.00165372774260892,0.0181194152231306
"ENSRNOG00000019738",2.15171156312761,2.26555177692525,1.32062467870641,1.71551525081632,0.0862508017170802,NA
"ENSRNOG00000045665",771.166338180724,0.239222554217238,0.125332317651266,1.90870606001933,0.0563000209819434,0.208784400154284
"ENSRNOG00000052232",173.199524761016,0.130076661980192,0.148024694803689,0.878749739377607,0.37953698322272,0.641375732848006
"ENSRNOG00000028749",215.959249224703,0.156925808733517,0.123940741745776,1.26613578814462,0.205464471703437,0.460475718312927
"ENSRNOG00000019780",3.04743166430026,-0.410858080973965,1.20630132158382,-0.340593244509196,0.733409815799749,NA
"ENSRNOG00000019868",878.159629412346,-0.311571024990569,0.104542659190044,-2.98032427531975,0.00287943390539291,0.0272273245873579
"ENSRNOG00000031814",411.197270911749,-0.0184771501277947,0.175304298753181,-0.105400439459899,0.916058067369201,0.964089099791895
"ENSRNOG00000020013",96.2640122511403,-0.48701389415734,0.284501661144706,-1.71181388606948,0.086930972220741,0.274570246286226
"ENSRNOG00000020058",353.752744402749,0.0455096957417429,0.172042342825777,0.264526133475348,0.791374530161261,0.911473436534499
"ENSRNOG00000020255",1251.46724057914,-0.0213368781061713,0.109747645022957,-0.194417639683367,0.845848878961496,0.93588222601749
"ENSRNOG00000058966",1.19339124794512,1.92787259966887,1.89950025053478,1.0149367440863,0.310135981483351,NA
"ENSRNOG00000020272",2148.91721816171,0.413414979859412,0.153657529988599,2.69049606543907,0.00713458763477852,0.0520893499143013
"ENSRNOG00000054887",1.59972286493597,-2.38176160143696,1.48769944898696,-1.60096960650137,0.109383651070854,NA
"ENSRNOG00000020307",5.34848018427597,-0.21179125904249,0.842241958235233,-0.251461301555506,0.801457477992995,NA
"ENSRNOG00000034161",160.561921846036,-0.0486424040745675,0.149676903867736,-0.324982698182687,0.745194166431847,0.886805000504195
"ENSRNOG00000051850",8.7102894749053,0.634904436178266,0.544180817484308,1.16671594400068,0.243325101807618,0.505075860586454
"ENSRNOG00000042160",274.609452127375,-0.299939059134025,0.139754578565072,-2.14618413374106,0.0318582909220943,0.14511097958696
"ENSRNOG00000020315",160.849285933583,-0.469763214611063,0.174353097674469,-2.69432101222628,0.00705321976938204,0.0517440557574085
"ENSRNOG00000020330",756.215015317003,-0.160261726602607,0.0980184595260296,-1.63501576516869,0.102045742788452,0.303320933643654
"ENSRNOG00000020360",606.511314682598,0.108390042621871,0.0852413973929891,1.27156576425137,0.203527447297305,0.459047648099937
"ENSRNOG00000012149",103.967753683292,-0.636229507493438,0.310322827620971,-2.05021819493902,0.0403431432298597,0.168659621593313
"ENSRNOG00000020392",234.085280268212,0.119565793445528,0.134584173313524,0.888409019439381,0.37432077547546,0.636890681268105
"ENSRNOG00000020438",1233.40384133786,-0.0642529198617092,0.080877459051734,-0.794447805545043,0.42693478306484,0.682322838941555
"ENSRNOG00000042814",7.44527000145359,0.059692803001911,0.622664978402772,0.0958666459048843,0.92362648524623,0.967924353388259
"ENSRNOG00000027540",39.0011815942818,-1.3774021691737,0.458825714826112,-3.00201606986154,0.00268198017474265,0.025962665796486
"ENSRNOG00000020470",580.882636607613,-0.192096611849006,0.166197134216338,-1.15583588582794,0.247748291472378,0.510835784697832
"ENSRNOG00000020485",199.301979351316,0.0114724541595337,0.170443736413735,0.0673093326919655,0.946335447326393,0.977503383700291
"ENSRNOG00000031136",1.44185040819155,-1.00389006338312,1.76411792347072,-0.569060633661081,0.569314992528864,NA
"ENSRNOG00000017187",106.077847169178,-0.0726638476392585,0.208990326027932,-0.347690005658668,0.728073003259565,0.876705358293388
"ENSRNOG00000048996",58.6260957403524,0.12559340681768,0.26767539545177,0.469200415696441,0.638926388385176,0.825431328827092
"ENSRNOG00000017310",325.596136072733,0.161416351272623,0.130458837888134,1.23729717269929,0.215976777127892,0.47246086681996
"ENSRNOG00000023148",15.2337032058528,-0.655837240550321,0.537359269789473,-1.22048185901262,0.222282262425995,0.480817994271134
"ENSRNOG00000059407",19.5533148802712,0.0780572048503649,0.382428970936759,0.204109026204693,0.838268300924802,0.932498281636291
"ENSRNOG00000017969",7.80876757389763,-0.778259673341174,0.672945791683353,-1.15649682776733,0.247477996371149,0.510486396752549
"ENSRNOG00000013683",17.7690596189063,-0.109263620844089,0.399495212272622,-0.273504206026695,0.784465659614682,0.907925882700142
"ENSRNOG00000013719",70.4873303810948,0.120213763462964,0.237958326890565,0.505188303489161,0.61342658472269,0.811242368335694
"ENSRNOG00000013912",406.301339660575,-0.155850123805803,0.186097700846184,-0.837463993897582,0.402331807805937,0.661454029472137
"ENSRNOG00000014323",26.9738069811407,0.385269859853774,0.372946984506129,1.033041895657,0.301584292873042,0.568291236080162
"ENSRNOG00000026953",8.90332975325761,-1.22941886309688,1.02742575013788,-1.19660117816971,0.231462041045637,0.491971202599284
"ENSRNOG00000014515",409.329484987849,-0.528388463790703,0.106428927525332,-4.96470720955953,6.88047910797949e-07,3.9022014682759e-05
"ENSRNOG00000014575",460.021905498282,-0.0968320153125546,0.108759786453258,-0.890329215147647,0.373289138317535,0.635583457168975
"ENSRNOG00000015029",278.114676972361,0.365315743862885,0.144880295988217,2.52150053512174,0.0116855497736206,0.0732384477351228
"ENSRNOG00000015117",384.86002564402,1.90361927826738,0.246347919153533,7.72736090001626,1.09799035018563e-14,4.38791617313658e-12
"ENSRNOG00000015140",161.65652793959,0.38174646681122,0.14082078784682,2.71086728492437,0.00671074803294258,0.0500537424500324
"ENSRNOG00000015211",73.5443539038583,-0.202401322310951,0.234907004917665,-0.86162318736256,0.388894907010501,0.649698356200381
"ENSRNOG00000015502",654.79204115576,0.0882890949674243,0.103090422204852,0.856423837240516,0.391763384208878,0.651765858084577
"ENSRNOG00000061832",398.255083275043,0.054935951008791,0.154884169570887,0.35469054817541,0.722821432624928,0.87359858940248
"ENSRNOG00000016214",568.3672708096,0.0362157567731241,0.115453721487154,0.313682021736767,0.753762556662654,0.891552160252284
"ENSRNOG00000016878",223.412462497877,0.105368720672882,0.171544095581934,0.61423694190952,0.539058765079298,0.763989398646217
"ENSRNOG00000016872",2139.03839630448,0.386411959336625,0.155918947134415,2.47828738224808,0.0132014766187379,0.079871563319583
"ENSRNOG00000016351",84.662147736716,-0.0876707720320541,0.22977877680704,-0.381544254218382,0.702799439990984,0.863361600498782
"ENSRNOG00000058609",1.40933611278061,0.88954222182497,1.44834307947026,0.614179219298182,0.539096903867926,NA
"ENSRNOG00000055846",1301.2625054224,0.208722477332843,0.136638322407368,1.52755444926033,0.126623198590891,0.346718336422876
"ENSRNOG00000017077",172.575692008426,-0.4090627585366,0.154024236404463,-2.65583370569299,0.00791126161052715,0.0559097232500804
"ENSRNOG00000017105",8.79192530002464,-0.155612523387565,0.588608768481639,-0.264373437366519,0.791492177504309,0.911473436534499
"ENSRNOG00000010827",367.503862242391,0.0986254908424184,0.126755916966169,0.778074059207362,0.436525354508345,0.689641559125733
"ENSRNOG00000051918",22.3796974081645,0.327167439097413,0.540547522795225,0.605251944187253,0.545011606516409,0.767625336498722
